ArtistID,ArtistName, Genre, ArtistLocationId
AR1JGQT1187FB56878,Jo-El Sonnier,bluegrass,253
AR1ABAO1187FB531E1,Alice Cooper,shock rock,25
ARF84A41187B9A34E7,Rancid,ska punk,342
AR2EBRG1187B9B07C8,Old Man's Child,sympho black metal,46
ARQ4E5R1187B9B3A3E,QBO,nu metal,0
AR0S7TA1187FB4D024,Christina Aguilera,dance pop,0
ARGUAHS11F50C4CF7D,Los Traileros Del Norte,mexico,0
ARZXMYV1187FB5B99B,Los Ninos De Sara,flamenco,0
ARPN0NC1187B991591,Guitar Slim,r&b,252
ARML8X41187B990644,Simple Minds,new wave,230
ARGUACZ1187FB3F35C,Connie Smith,country gospel,608
ARWVMJA1187B98AA6E,Nancy Walker,vaudeville,266
AR4NDUY119B8668DA3,A Different Breed of Killer,death core,0
AR7AOEJ1187FB3D279,Little Milton,electric blues,542
ARRNO111187B9B3FC9,Galactic,jazz funk,0
ARYVO9V1187B9B1FC6,Franz Ferdinand,art rock,230
ARP39OU1187FB4D543,Aswad,roots reggae,790
AR8ICFK1187FB5A3A0,Rance Allen Group,jazz funk,25
ARI648V1187B9B5379,Michael Stanley Band,heartland rock,0
ARKSB7X1187B99BA5C,Nouvelle,bossa nova,0
ARRH63Y1187FB47783,Kanye West,hip hop,89
ARKJVHY11E2835E76B,Sonny Terry & Brownie McGhee,piedmont blues,299
ARZO73F1187FB4BF23,Bill Cosby,comedy,66
ARGK9MB1187FB37402,MIMS Featuring J. Holiday,pop rap,730
AR9YQN31187FB45B34,James Darren,brill building pop,66
AR9LT7R1187FB4543A,Darden Smith,blues-rock,871
ARHCERP1187B9912A5,Glen Washington,lovers rock,0
ARX9YIP1187B98A656,RUN-DMC vs. Jason Nevins,hip hop,0
ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,ska,427
AR5R7791187FB3A8C3,Alfredo Kraus - Orquesta de Conciertos de Madrid - Pablo Sorozֳ¡bal,opera,0
ARI6OUG1187B989234,Izzy,opera,0
AR1206S1187B9AF3EA,Albert Prֳ©jean,chanson,0
AR1PRQ21187FB3B481,Generation X,punk,0
ARQGYP71187FB44566,Jimmy Wakely,classic country,11
AR4BJFD1187FB43082,Django Asֳ¼l,german,0
ARM7EDF1187B9B3FA1,Guns N' Roses,heavy metal,0
ARR3ONV1187B9A2F59,Muse,art rock,251
ARYW3V11187B99C8C9,Georgia Satellites,roots rock,89
ARBQ5TQ1187B992B8A,Vivian,happy hardcore,349
ARP7DLV1187FB4EF07,Pretty Boy Floyd,glam metal,1
ARCJKV91187FB46210,KT Tunstall,folk-pop,132
AR7ZKHQ1187B98DD73,Glad,ccm,0
ARDL38Z1187B9B9FB5,Dntel,glitch,0
AR9HQ6Y1187FB3C2CB,Orlando Pops Orchestra and Andrew Lane,orchestra,0
AROKPWU11F50C48F1B,Dennis O'Neill,bel canto,0
ARM6HLK1187FB427F0,Talib Kweli,hip hop,161
ARD5K161187B9AC784,Orbital,techno,118
AR8H87D1187FB3A841,Glen Campbell,country rock,48
ARHONG11187FB3B120,L.A. Guns,heavy metal,95
ARKA2YS1187B9A4060,Michֳ¨le Arnaud,chanson,0
ARJMGMP124BAE72D46,Gerald Clayton,nu jazz,0
AR22KLC1187B98E812,Kaija Koo,humppa,0
ARBXVFV1187B99AA63,Gene Simmons,hard rock,709
AR12F2S1187FB56EEF,Aerosmith,blues-rock,73
AR6GSIE1187B98C3C7,Ned Miller,country rock,957
ARAJPHH1187FB5566A,The Shangri-Las,doo-wop,21
ARS755J1187B9920C6,Assassin,dancehall,266
ARZQM8D1187FB438CC,Herbst9_ Z'ev,dark ambient,402
ARBOG0H1187B99F775,MxPx,christian rock,300
AR3SPD91187B9B63E3,Hֳ©roes del Silencio,hard rock,0
ART8F8O1187B9A538D,Herbert Von Karajan,opera,337
AR15YLD1187FB3D4DD,John Tchicai,free jazz,465
ARVLMSG1187B98E07E,Dale Hawkins,rockabilly,945
AR9ILJF1187B9B80ED,Gabriel Yared,latin jazz,480
ARJIE2Y1187B994AB7,Line Renaud,chanson,0
ARRC2JF1187B9B6A93,Bruce Rowland,easy listening,41
ARAOBIZ1187FB38574,Johnny Winter,blues-rock,697
ARE17W51187FB5381B,Rui Da Silva,progressive house,125
ARV4I6F1187FB4D595,5th Ward Boyz,hip hop,0
AROMB601187B991317,Mae West,modern rock,161
AR01IP11187B9AF5D2,Call To Preserve,straight edge,805
ARLBXGO11F4C83E520,Inspector 9,rock,184
AREWQSE1187B9AEC6C,The Jackson Southernaires,southern gospel,396
ARYV1OT1187B9B4C8E,Commander Cody And His Lost Planet Airmen,country rock,0
AR0CDSK1187FB52ED6,Asleep At The Wheel,western swing,207
AR0QS8F1187B9ADC96,Sandy Lam,chinese music,0
AR3OS8N1187B9A5F87,deadboy & the Elephantmen,punk blues,770
ARSL3N21187B98DFC5,Klaus Badelt,chill-out,0
AR52QY11187B99FC59,Anthony Cruz,lovers rock,884
ARGEKDX1187FB3A5BF,Marcus Miller,jazz funk,161
ARIPLUN1187B99B9F9,The Police,new wave,3
ARJ1OYE1187B9ACC2D,Ebba Forsberg,roots rock,830
ARV4KO21187FB38008,Del The Funky Homosapien,hip hop,304
AR1PXQC1187B99E17A,Aurlus Mabֳ©lֳ©,soukous,0
AR9YQN31187FB45B34,James Darren,brill building pop,66
ARXGWZP11F4C83C075,Leon Lai,chinese music,0
ARMW4I01187B98AEF8,Tha Alkaholiks,hip hop,33
AR7TB3P1187B98E2AE,Capital Tax,hip hop,0
ARI648V1187B9B5379,Michael Stanley Band,heartland rock,0
ARYSHWJ1187B9AD2D0,Moist,post-grunge,958
ARCZ20M1187FB49687,Tony Joe White,country rock,70
ARSRFOY1187B9917DA,Otis Taylor,country blues,68
ARCGJ6U1187FB4D01F,Akon,hip hop,421
AR0A30G1187B9B183B,M.A. Numminen,german pop,0
ARH861H1187B9B799E,Johnny Cash,honky tonk,279
ARQPT7O1187B9AAF4F,The Sensational Alex Harvey Band,glam rock,0
ARGS39X1187B991939,Harald Kloser,big beat,0
ARDBSFT1187B9AC9C1,Fountains Of Wayne,power pop,30
AR1FOAY11C8A415F1E,Angela Stewart,lovers rock,0
ARZP2M21187FB59C63,Dons,rock 'n roll,959
ARQXJW51187B9AEE27,Since The Flood,hardcore metal,285
ARRXADQ1187FB38F22,The Business,oi,3
ARANBAI1257509CF4E,Del Horno,tribal house,0
AR12F2S1187FB56EEF,Aerosmith,blues-rock,73
ARN9Q881187FB3D951,Dells,chicago soul,68
ARXJSHW1187B9A2A52,Nestor Torres,latin jazz,527
AR0CANF1187B9AF35F,Dilated Peoples Featuring Devin The Dude,turnablism,221
ARGMGHN1187B9B4213,Gym Class Heroes,hip hop,448
AROL78E1187B9B98A1,Stellar Kart,christian punk,0
ARMTE8E1187FB5ACC2,Johnny Copeland,texas blues,944
ARDVZTE1187FB5A0A1,Bon Jovi,rock,555
ARVUN5F1187FB4CCC7,Beenie Man,dancehall,63
ARSPQ0H1187B999944,Eric Burdon,blues-rock,588
AR2S4CA1187B99632E,FFH,ccm,0
ARDTPOC1241B9CE246,DJ Phiene,ghetto tech,0
ARGYHUI1187B9AC2A5,Hanoi Rocks,heavy metal,0
ARTPMPX1241B9C68D9,Viki Mosholiou,mondiovision,0
ARPN0NC1187B991591,Guitar Slim,r&b,252
ARCYOHQ1187B9AEACA,Max Stalling,roots rock,0
AR8GEH21187FB4F83E,6CycleMind,pinoy rock,951
AR2FAMK1187FB4CF60,AFI,post-hardcore,82
ARAO9JK1187FB3D213,Magnatune Compilation,free music,0
ARGEOZF12509416C64,Jessica Myrberg,swedish,0
AR37ILI1187B98E27B,Shriekback,alternative dance,3
AR16NGV1187FB5B8BC,Kruger,post-hardcore,707
AR7AE0Q1187B9AE30E,Solas,irish folk,0
AR3KXHI1187FB3A8BF,Dora The Explorer,goregrind,0
AR7KKE01187FB3D87B,Russell Malone,cool jazz,441
ARNMHWR11F4C83B384,Kingston Trio,folk-pop,524
ARTK5LU1187B9A654C,Michael Gettel,chamber jazz,0
ARQXGWX11F50C49BC7,Diego Vasallo,fusion,0
ARMDBW21187FB37126,Grandmaster Flash,hip hop,960
AR358YS1187FB44A29,The Jordanaires,country gospel,94
ARY0W1O1187FB5B8C0,H-Town,new jack swing,644
ARHINI31187B995C1D,Singing Melody,dancehall,0
ARYXOV81187B99831D,Seventh Day Slumber,christian rock,0
ARSSW5A1187FB4B5E5,Estrellas Cubanas,charanga,0
ARBE9XH1187B9A826F,Joell Ortiz,hip hop,161
ARH3MQU1187B997AAF,Nik & Jay,pop rap,0
ARN03F71187FB4E3F4,Ayo,neo soul,10
ARR40ZV1187B9A10A8,Stern,easy listening,65
AR97EHA1187B98AD5F,Blind Blake,country blues,124
AR4OHL91187B9B2EB9,Angela Dimitriou,pop folk,0
ARWX5TK1187FB4CDBE,The Who,british invasion,846
ARNTTHK1187B98FF64,Andy & Lucas,flamenco,414
AR4EQ231187B99368F,The Fray,piano rock,310
AR3SWQT1187B9B014F,Vicious Mary,vaudeville,0
AR9YV621187B99373E,Marco Beltrami,soundtrack,0
AR0JVUH1187B9918B5,Oscar Lima,melbourne,0
ARKULSX1187FB45F84,Trafik,progressive house,148
ARDIKTV11F43A69FA4,Deodato,jazz funk,0
AR71A931187B99CDD9,Harry Gregson-Williams,video game music,0
AROVSYC119B3403921,Gus Viseur,gypsy jazz,0
ARRXPRY1187B9A8B34,Gran Coquivacoa,gaita,0
ARZCHLM1187FB495C3,Ray Barretto,latin jazz,161
ARNYDR91187FB542BF,MICHAEL WHITE,new orleans jazz,737
ARWXHRS1241B9C7A1E,Thomas Battenstein,guitar,0
ARJG2ID1187B9A767E,The Jam,british pop,831
ARJ2PGP119B866993D,Rockit,tech house,0
AR2SGQW1187B9B9E7C,KRS-One,hip hop,0
ARKD9S41187B997CA6,Lorna,reggaeton,295
ARGRIHK1242077F57F,Bob McKenzie / Doug McKenzie,stand-up comedy,0
ARVQTZP1187FB40283,Constance Demby,meditation,37
AR2N0221187FB48FB8,David Robertson,folk-pop,961
ARGSAFR1269FB35070,Blingtones,turnablism,0
AR01IP11187B9AF5D2,Call To Preserve,straight edge,805
AREJ5K11187B993F5F,R. Carlos Nakai,chamber jazz,0
ARWX7AO1187B9B91AA,Jose Luis Perales,latin pop,0
ARDJCM91187B9A097B,Birds of Prey,sludge metal,0
ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,rock,0
ARW071B1187B9A603C,Unwritten Law,post-grunge,266
ARLCGW21187B9929EE,Juan Carmona,flamenco,0
ARCLCFS1187B9AE476,Laurindo Almeida / Charlie Byrd,latin jazz,31
ARW0JI11187FB592BD,Wednesday 13's Frankenstein Drag Queens From Planet 13,horror punk,0
ARJ3TAF1187FB4AAB1,David & Steve Gordon,meditation,266
ARM3QKQ1187FB421E0,Willy DeVille,blues-rock,759
AR84AQE1187B98AD9C,Washboard Sam,delta blues,410
ARWD3OC1187FB3A666,Cut Copy,alternative dance,38
ARF5M7Q1187FB501E8,Maroon 5,pop,33
ARSL5SP1187B9A7AE0,N.W.A.,gangster rap,119
ARIBU2J1187FB5B09F,Tarheel Slim,electric blues,962
AR00MBZ1187B9B5DB1,Memphis Minnie,country blues,455
ARQDONM1187B9BA1AD,Little Jr. Parker,soul blues,597
ARTYIAO11F4C83EE8E,Dan Moretti,nu jazz,218
AR2HXXS1187B9AF3E2,Jesus Jones,dance rock,0
ARC95UW1187B9B9A62,Speech,hip hop,131
ARNILB71187B99EC88,Billy Higgins,hard bop,33
ARZRTZT124549A402A,Army of the Pharoahs,tango,0
ARZRVFK11F4C83DF46,Smokin' Joe Kubek & Bnois King,blues-rock,0
ARFG66D1187FB536B6,Junior M. A. F. I. A.,hip hop,267
ARQ05GM1187B990512,A Static Lullaby,post-hardcore,162
ARP7ILI1187B9AE9F7,Phantom Planet,power pop,0
AR23C041187FB4D534,50 Cent / Mobb Deep,gangster rap,21
ARIJ7MR1187B9B484E,Pegy Zina,modern laika,0
AROIHOI122988FEB8E,Mario Rosenstock,irish,0
ARAJPHH1187FB5566A,Shangri Las,doo-wop,21
ARIL9H31187B9893FF,DJ Deeon,hard house,0
AR1Y37Q1187B9B66D2,Suicide,experimental rock,30
ARDV4XV1187FB5A3F4,Apache Indian,dancehall,0
ARZLX2S1187B991A47,The Four Pennies,brill building pop,0
ARAH4TU1187FB51D28,Jah Wobble & Bill Laswell,future jazz,401
ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,rock,611
AR22KZ51187B9A0A31,Five Fingers of Funk,funk metal,0
AR7TTCH1187FB3F95C,Leon Russell,blues-rock,159
ARRU9GR1187FB43F56,Blind Willie McTell,country blues,513
ARSX6IX1187B9B640C,Big Star,power pop,2
ARP5P651187FB5397F,Jimmie Davis,country blues,928
ARJANQY1187B9A82F7,Leana,tribal house,1
AR5ZVJ91187B99083A,Soulwax,dance rock,815
ARVQ7I31187B9B64C9,Vonray,post-grunge,963
AR4PQ891187FB5CA9F,Dionne Warwick,brill building pop,254
ARVEJ9M1187FB4DC44,Les Ogres De Barback,chanson,0
ARDZQ5U1187B9ADEAE,John Fogerty,roots rock,40
ARZEBW31187FB586EA,Anne Dudley,trip hop,0
AR9UT8H1187B9AF504,Ivan Parker,country gospel,211
ARVMFE61187B992463,Darwin Hobbs,religious music,0
ARPDMSB1187FB5596F,THE AD LIBS,all-female,18
ARGE4J31187B9B41EE,Sofia Karlsson,chanson,122
AR87K371187FB5AA8E,Uriah Heep,heavy metal,3
ARSPQ0H1187B999944,Eric Burdon,blues-rock,588
ARMBTFC1187FB56343,Korn,rap metal,121
AROTFS71187B99F243,Jill Paquette,soft rock,0
ARYE7N51187B9AF501,PRE,no wave,0
AR0JPOG1187FB37383,Lyrics Born,hip hop,502
AR3OYPP1187B9952E3,Humanzi,dance-punk,123
ARJA5XT1187B9B89AA,David Tao,chinese music,0
AR65OLD1187FB5C103,P.O.D.,alternative metal,0
AR2XRFQ1187FB417FE,Julie Zenatti,chanson,0
AR9OLFX1187B9A5762,Bob Wills,western swing,272
ARPGPI81187B98AEEA,Chaotica,industrial rock,167
AROF8OV1187FB55B85,Pelle Carlberg,twee pop,122
ARHT0B11187B993CB3,Eddy Raven,zydeco,508
ARXTUHV1187B99268F,Remmy Ongala,soukous,0
ARWEPRZ1187FB4E2BB,Gabriela Anders,latin jazz,100
ARM8BKO1187FB3AD47,Carl Crack,broken beat,0
ARGGD1E1187B98FA9D,Parachute Band,ccm,0
ARI648V1187B9B5379,Michael Stanley Band,heartland rock,0
AR9N3N31187B9B87CC,Hunters,bhangra,964
ARWIN9D1187B98E544,Jason & The Scorchers,country rock,0
ARZLCTV1241B9C4D46,Claire Elziֳ¨re,indie,0
AREGV3K1187B9AF614,Mֳ¶tley Crֳ¼e,heavy metal,221
AR3N2H11187B98AFBA,Sivuca & Camerata Brasֳ­lica,brazilian jazz,387
ARC28SN1187B989049,Greater Vision,ccm,10
ARPWZPV1187FB51DCF,Theodore Shapiro,country blues,0
AR21JV01187B999138,Bill Murk,hard house,0
AR9YV621187B99373E,Marco Beltrami,soundtrack,0
ARGJBTS1187FB4273A,Jere McAllister,deep house,0
ARFLBJQ1187B9B928D,Nando Lauria,latin jazz,0
ARHDQMJ11F50C4F61E,Emotion Code,trance,0
ARVNGA71187FB3C107,Faith Hill & Tim McGraw,country,493
ARRWDU31187B9B5656,Jimmy McCracklin,piano blues,421
ARE0OLY1187B9AD19F,Jesse Malin,urban folk,244
ARPTC441187FB3AEBF,Fredi,ballad,0
AR02IU11187FB513F2,Tito Puente,salsa,30
AR6CLFP1187B9ACB94,Daniel Johnston,power pop,248
ARH6W4X1187B99274F,Radiohead,british pop,255
ARZVZRN1241B9C4B14,Mister Ries,ghetto tech,0
ARUTS6Y1187FB5BDAB,Twila Paris,ccm,0
AROW3XO1187B989E72,The Motors,power pop,0
ARPU5CQ1187FB4469F,Art Ensemble Of Chicago,country rock,30
ARJ84561187B993E3E,Ill Harmonics,hip hop,0
ARRWDU31187B9B5656,Jimmy McCracklin,piano blues,421
ARD2NDU1187B99B615,Dropkick Murphys,celtic punk,73
ARSQW3I1187B9ACD14,Leona Naess,chanson,3
ARKCYJV1187FB392E9,Set Your Goals,pop punk,59
AROMMO41187B99F8FF,Jeff Wahl,meditation,557
AREQFCA1187B991F36,Solitaire,deep house,0
ARA3VJJ1187FB3F5A6,Shelby Lynne,country rock,229
ARX0IEI1187FB4FF4B,Circular,chill-out,190
ARAALFJ11F4C83DD40,Bullethole,thrash core,0
ARX6TAQ11C8A415850,Lady GaGa,dance pop,72
AR3AY3R1187FB52CF0,Tracy Byrd,honky tonk,668
ARUBDNK11F50C4F28B,Vrse Murphy,dj,0
ARBIXZL12086C11573,The Dee Jays,freakbeat,0
ARS94L01187B9AD297,Nerf Herder,post-grunge,760
AR280881187B98BA28,YGGDRASIL,viking metal,220
ARDZJ6H1187FB387F2,Moraes Moreira,latin jazz,0
ARE1N571187B98A47D,Prozak,rap,125
ARISYDJ11F43A69EE1,Blackbyrds,jazz funk,0
ARTYXQC1187B9ACAB2,Shaggy,reggae,63
ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,ska,427
ARJRRJZ11F50C47E95,Big Rich featuring Devo,hyphy,99
ARX7R5Q1187FB5C6B3,Johann Kֳ¶hnich,german,0
ARQDHPO1187B9A9F7C,Anthony Watson,lovers rock,889
AR8YV0M1187B99F3E8,Mix Mob,rapcore,0
AR343TM1187B99DEFE,Flexy,eurodance,0
ARLAEJO1187B98DB85,FU-Schnickens,comedy rap,0
ARIRD6J1187FB5A98C,Sugar Minott,roots reggae,63
ARJSGPI1241B9C8855,Birmingham Jubilee Singers,gospel,0
AROGWRA122988FEE45,Christos Dantis,pop rock,0
AR31D7E1187FB3BC62,Valient Thorr,heavy metal,965
AR8FMEN1187FB4A657,Lizzy Borden,heavy metal,33
ARGFFF91187FB4FA62,Northern State,hip hop,445
ARMTE8E1187FB5ACC2,Johnny Copeland,texas blues,944
ARGKD4W1187B990E04,Brenda Lee,ballad,866
AR3UJPY1187FB5017B,Patience Dabany,soukous,966
AREMPZG1187B99D246,Marcio Faraco,latin jazz,0
ARJQ8WU1187FB37FCD,Patrick Saint-Eloi,zouk,0
ARPWJAM11F4C846DF4,Akissa,hip hop,0
AR223M11187B9ADDD6,Marty Robbins,country rock,363
ARWC1WN1187FB516CE,Eric B. & Rakim,hip hop,0
AR1RHCO1187B9AF0BF,Vince Guaraldi,latin jazz,59
AR3OYPP1187B9952E3,Humanzi,dance-punk,123
AR12F2S1187FB56EEF,Aerosmith,blues-rock,73
ARP39OU1187FB4D543,Aswad,roots reggae,790
ARYJ6RP1187B9B3827,Cindy Morgan,ccm,58
ARTHEAP122BCFCD0B2,DJ X-Change,ghetto tech,0
AR2SMD91187B9B0582,Mighty Mighty Bosstones,ska punk,73
AR7WZ1Y1187B99D10B,Isabelle Adjani,chanson,0
ARSYHZ21187B99F5F5,Tina Ann,progressive house,0
AR3DYAD1187FB3964E,Chet Atkins,honky tonk,287
ARXAFO11187B9AEBFE,Urge Overkill,hard rock,0
AR109IQ1187B98E487,JK,dance music,114
ARMB95F1187B9B5B93,Cam'Ron,hip hop,351
ARDVZTE1187FB5A0A1,Harry Connick_ Jr.,rock,555
AROLMXS1241B9C6915,An Cafe,dance rock,0
ARM4WGN1187FB3C746,Kyle Eastwood,hard bop,0
ARDK6QW1187B9B8D85,U.K. Subs,oi,452
ARGNZOL1187FB5CE7C,Fernando Ortega,ccm,266
ARFCOGY1187FB454B4,The Winans,ccm,25
ARNVM131187B990D2B,themselves,experimental pop,796
ARFELOH1187B991F95,Niraj Chag,trip hop,0
ARCDRLI1187FB54D58,ZTrip,turnablism,0
ARSFK241187B9BA38E,Murphy Lee / Zee,pop rap,967
ARZ7IH41187FB3B8F5,Leaders Of The New School,hip hop,968
ARRI5MR1187FB47CAB,Esperanza Spalding / Leo Genovese,latin jazz,0
AR2MD2P1187FB5B328,Marshall Crenshaw,power pop,923
ARTZMXB1187B990A55,Streetwize,smooth jazz,0
AR2C9UQ1187B98E69F,Roy Roberts,soul blues,969
AR3793X1187FB50CB3,Chris Rea,soft rock,34
ARU3YYC1187FB43FEE,Luis Alberto Spinetta,rock 'n roll,362
ARPVRUC1187FB4F1DE,Pitch Black,chill-out,304
ARKL75U1187FB5B8B6,BoDeans,roots rock,791
AR41O131187FB51448,DJ Isaac,gabba,0
ARTAFV91187B9BA17C,Stone Temple Pilots,grunge,0
ARWSISA1187B9AAC01,Damita,christian music,0
ARMSL551187FB3F4B0,Dark Distant Spaces,post-grunge,100
ARTML781187B9AF080,Neeme Jarvi,easy listening,0
ARE9Y761187B98AEB6,Mint Condition,new jack swing,127
ARJ1AMB1187FB40661,Sukhwinder Singh;Jaspinder Narula,desi,0
ARCVT0G1187B99238E,Shay Torrent,easy listening,0
ARCYQ1P1187FB3F3CA,The Twinkle Brothers,roots reggae,0
AREXM411187FB560C4,We Five,close harmony,970
AR10USD1187B99F3F1,Silverstein,post-hardcore,5
ARKO7AO1187FB5664B,Tin Hat Trio,chamber jazz,0
ARNTTHK1187B98FF64,Andy & Lucas,flamenco,414
AR77B521187FB4CC70,Lennie Tristano,free jazz,651
ARLD4VD1187FB39009,Fast Eddie,hip house,0
ARZLCTV1241B9C4D46,Claire Elziֳ¨re,indie,0
ARRR7RO1187B98A6EC,Erin O'Donnell,ccm,0
AR93K7R1187B9AC92A,Black Debbath,blues,105
ARJSPWK12454A4CB28,SANSHIRO,los angeles,0
ARNLY0W11C8A42C7E5,Serge Desaunay,gypsy jazz,0
ARZ7IH41187FB3B8F5,Leaders Of The New School,hip hop,968
ARRZNBD122C867517B,Los Cumbieros Del Sur,charanga,352
ARHR5BC1187B9AC348,Eagles Of Death Metal,stoner rock,0
ARWJHW61187B98FA8E,Papa Wemba,soukous,294
ARW071B1187B9A603C,Unwritten Law,post-grunge,266
ARSENJW1187B9B053E,Bimbo Band,reggaeton,0
ART094K1187B9A08D0,The Even Dozen Jug Band,jug band,0
ARY5TFK1187B9BA2BD,John Ottman,acid jazz,0
ARXGVSB11F4C842CF3,Opals,chicago soul,0
ARC70XM1187FB4D5B0,Free,blues-rock,3
ARVCNOU1187FB4C6F0,Emit,ambient black metal,84
AR07HWO1187B9A2189,Lil' Band O' Gold,zydeco,0
AR4R0741187FB39AF2,Bow Wow Wow,dance rock,3
ARFZSPU1187B9B5BA9,John Frizzell,soundtrack,0
ARCEEC91187B9AC4FB,Alexander O'Neal,dance pop,127
ARW9FP41187B98C2A7,Annie Lennox,soft rock,811
ARMAEYS1187B990F2F,Tree,ska punk,0
AR0A30G1187B9B183B,M.A. Numminen,german pop,0
ARCDXI51187FB57A2E,Goose,modern rock,4
ARXTUHV1187B99268F,Remmy Ongala,soukous,0
ARUKN9H1187B9B71C8,The Black Crowes,blues-rock,89
ARUFRGT1187B98ED43,Leo Dan,brutal death metal,971
ARGWLJT12086C14A09,Shunza,chinese music,0
AROGHQQ1187B9890E3,Mil featuring Petey Pablo,visual kei,0
ARIJ7MR1187B9B484E,Peggy Zina,modern laika,0
ARD7TVE1187B99BFB1,Casual,hip hop,1
AR4EVIX1187B993DE9,Alceu Valenֳ§a,brazilian pop music,0
ARLNMEP11C8A41519E,Rockabye Baby!,lullaby,595
ARGBR4I1187B99D073,Mudhoney,grunge,80
ARFNXFR1187B98F6C1,Ned Nash Orchestra,soundtrack,0
ARQOATR1187B9AE959,Jane's Addiction,alternative metal,33
ARTP2PK1187B98FECA,Quinteto Violado,brazilian pop music,0
ARD1XMG1187FB41229,Winifred Phillips,game,0
ARMRQFC1269FCD2C40,Roj,experimental pop,0
ARA1UU51187FB5A70B,The Misfits,horror punk,99
ARNQESK11F4C83FD6F,Beatnuts with Lil' Donny,grime,0
ARRJ3UC1187FB579D7,Wyclef Jean,hip hop,333
AR6PJ8R1187FB5AD70,Shakira,dance pop,81
ARBMHBC11F4C8403A2,Hushabye Baby,country,0
AR557N41187FB3E67F,Swallow The Sun,sympho black metal,756
ARC6UC81187B989062,Hem,folk-pop,100
AR93RTI1187B98ECFB,Mance Lipscomb,texas blues,102
ARMSL551187FB3F4B0,K's Choice,post-grunge,0
AROCBZZ11E2835D652,Small Faces,rock 'n roll,0
ARS0W831187B9AF0B7,Maximilian Hecker,chamber pop,0
AR4B3RX1187B9A868A,Alexandre Desplat,soundtrack,0
ARF1LT21187B989EEB,White Willow,folk rock,0
AR7Y6JX1187FB4D9B3,Bad Brains,hardcore punk,305
AR8M6LC1187B998D48,Motograter,post-grunge,972
AROLDZG1187FB50AFB,Melvins,sludge metal,549
ARVEXQ51187B9B8237,The Funeral Pyre,blackened death metal,1
ARDOZIV11F4C83DD59,Maria Forde,los angeles,0
ARDBSFT1187B9AC9C1,Fountains Of Wayne,power pop,30
ARSEC9Q1187B98912D,Colin James,blues,325
ARK8OHG1187B99016A,Shadows Fall,power metal,73
ARBMHBC11F4C8403A2,Hushabye Baby,country,0
ARGBGC71187FB3DD0B,DJ Nasty,bass music,0
ARCRR5X1187FB3BD4A,Elva Hsiao,j pop,0
ARQ9BO41187FB5CF1F,John Davis,jazz fusion,65
ARTMM411187FB56FD0,Barry Goldberg,easy listening,0
ARQSZLT124207825BA,Konstantinos Galanos,greek,0
AR3752L1187FB4B67E,The Real Kids,power pop,0
ARQC4R31187B9A0D88,Jean Ferret,gypsy jazz,0
ARTWWNA1187B9B3BD7,Frederik,tech house,0
ARQC4R31187B9A0D88,Jo Privat,gypsy jazz,0
ARXZP9T1187FB4565D,Willie Clancy,disco,425
AROMB601187B991317,Mae West,modern rock,161
ARETCTY1187FB4C033,LORE,trip hop,0
ARUYGJ31187B9A2FEA,The Summer Obsession,pop punk,124
ARYOBYD1241B9C87F8,Dabbler,ragga jungle,973
ARBUOMY1187B99F2EB,Messy Marv,gangster rap,37
ARZP2M21187FB59C63,Dons,rock 'n roll,959
ARU5CP31187FB44C3A,Beth Nielsen Chapman,singer-songwriter,974
AR11NP91187B9901B4,The Roches,singer-songwriter,72
ARNEL2O1187FB4421A,Bukka White,delta blues,589
ARWKLB91187B992270,The Rambos,southern gospel,0
AR77B521187FB4CC70,Lennie Tristano,free jazz,651
ARKR75V1187FB3D4D5,My Chemical Romance,emo,99
ARF9HO21187B9A0D81,Emile Vacher,chanson,0
ARHXWB01187B9A205C,Gloria Lasso,europop,0
ARBHPBX1187FB47102,The Steeles,southern gospel,45
ARHRY5S1187B99B96F,Static-X,industrial metal,468
AR5OH2Z1187B9A46A9,Iggy Pop,hard rock,778
ARH6W4X1187B99274F,Radiohead,british pop,255
ARABTW91187FB3A73B,David Summers,pop,0
AR9JJ761187B9AF496,Tanya Chua,mandarin pop,0
AR03BDP1187FB5B324,Britney Spears,dance pop,321
AR7BHGD1187FB4E15F,Wanda De Sah,samba,0
AR0RCMP1187FB3F427,Billie Jo Spears,classic country,22
ARCZGEP122988F4890,Starski and Clutch,ghetto tech,0
AR56P361187B9AC4DB,Gary Moore,blues-rock,106
AREKO1L1187B997EFE,The Radio Department,shoegaze,220
AR5BBK81187B990027,Matt Redman,ccm,0
AR6IRG41187B9A4D98,Ec8or,hardcore techno,29
AR8K6F31187B99C2BC,Go Fish,male vocalist,975
ARF5M7Q1187FB501E8,Maroon 5,pop,33
AR280881187B98BA28,YGGDRASIL,viking metal,220
ARWBL9E1187FB4E695,Paul Brown,smooth jazz,33
ARNVCZC1187B9934F5,Corona,europop,0
ARR9LP21187B9BA390,Jody Bernal,europop,0
ARE8GLF1187FB52532,Red Hot Chili Peppers,rap rock,0
AR553M51187B98BCE7,Renee Rosnes,hard bop,325
AR8WHEJ1187B98CDCA,Dee Clark,doo-wop,224
AR7G5I41187FB4CE6C,Adam Ant,pop rock,3
