SongNumber,Title,ArtistID,Year, Hotness,Duration,Tempo,AlbumID
8061,Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?,ARAO0RA1187FB587F2,0,0.527818137,125.70077,92.975,790939
8062,Soleil rouge,ARJJ8I01187FB4CE98,0,-1,205.45261,116.618,680480
8063,Hopelessly,ARWPYQI1187FB4D55A,1993,0.574882892,215.09179,150.112,279019
8064,Creation,AR7PPJV1187FB397CC,1996,0.523166108,315.14077,106.552,320241
8065,Ernestine,ARMHR011187B9A62B5,2005,0.427446571,311.19628,87.467,555842
8066,Firewater,ARZIKR01187B98DF08,0,-1,294.19057,136.326,603118
8067,No Soy Uno Mֳ¡s,ARWX7AO1187B9B91AA,2008,0,191.21587,136.478,63206
8068,Overture/Blue Tahitian Moon,AR1PCLK1187FB5BBFF,0,-1,63.29424,123.797,265380
8069,Cancion De Amor Eterno,ARLAWDD1187FB48367,2000,0.327736683,112.90077,132.358,507337
8070,Loving By Heart,ARKFYS91187B98E58F,0,-1,183.19628,119.983,43642
8071,I'll Meet You By The River (Southern Convention Songs Version),ARBB58Y1187B9B621B,0,0.296078228,194.82077,42.797,155721
8072,Du machst mich irgendwann verrֳ¼ckt,AR6BUE51187B9B5D71,0,-1,176.97914,130.023,384165
8073,Adrift,ARC8CQZ1187B98DECA,2008,0.737850332,236.19873,241.818,198434
8074,Only Human,ARPDVPJ1187B9ADBE9,2004,-1,338.75546,118.099,667675
8075,My Last Date (With You),ARDY3451187B9A0226,1988,-1,146.28526,102.117,667641
8076,Fools Like You,ARD842G1187B997376,1992,0.494489518,280.65914,126.1,7106
8077,See The Big Man Cry,ARUVPZF1187FB4880D,0,0.426646585,138.55302,130.231,500031
8078,Three Little Birds,ARAZCWP129462A97F1,2007,-1,320.15628,148.684,389249
8079,Sunday Cream,ARXFY0N11C8A423D05,0,-1,295.02649,124.969,470183
8080,Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti,ARK7ZPW1187B99C170,0,-1,102.68689,111.643,154491
8081,If you Seek Amy,AR02PUA1187FB52574,0,0.289362698,227.082,130.011,555336
8082,Ali Baba,ARIHI8H1187B9B0058,2003,0.372530039,179.09506,157.177,818083
8083,Paloma Consentida,ARJTZHH11F4C83C530,0,-1,160.60036,125.45,648863
8084,L'Aventurier,AR3QRJ91187B98E4C2,1969,0.499445835,151.09179,98.733,279598
8085,Yi Xiao Shi Chong Yin,ARGP7WY1187FB45464,0,-1,230.37342,137.686,158543
8086,Trash (live Paris),ARS1OWB1187B99EEAD,0,0,210.85995,110.056,702585
8087,No Loafting,ARB4ROA1187B9ACAEC,1994,0,199.75791,165.469,263238
8088,Talk About Me,ARWVOHH1187FB5974B,1995,-1,150.56934,63.263,151063
8089,The 23rd Psalm,ARHY20W1187B9B8262,0,0,220.70812,141.706,295041
8090,Leave Me Be,ARWIHGT1269FCCF034,0,-1,130.76853,123.491,707690
8091,Cheshire Grin,ARGXJRQ1241B9C5FDE,0,-1,202.29179,140.197,581662
8092,Wishy Washy Woman,ARX8PZU1187B9AA7E2,0,-1,253.51791,119.52,240730
8093,Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,ARJXZX41187B9B6A43,1996,-1,414.24934,106.821,28491
8094,(Prayer Is The Key To Heaven) Faith Unlocks The Door,AR7CCCC1187FB578FF,1959,-1,151.09179,81.832,348099
8095,America's Suitehearts,ARSG7NQ1187FB57482,2008,0.787620404,214.33424,160.109,491293
8096,Finisterre (Live),ARQVLQJ1187B98F11F,0,-1,745.40363,107.983,54098
8097,Tsai Me Lemoni (2005 Digital Remaster),ARBKMHZ11F4C843491,0,-1,224.07791,109.08,206616
8098,Natural Light (Subliminal Self-Help),AROC6N61187FB40B14,0,-1,248.63302,134.538,599225
8099,The One Who Lives Inside Your Heart,ARO2PB81187B98EB4A,0,-1,239.90812,137.002,536493
8100,If I'M Dreaming just Let Me Dream,ARGKD4W1187B990E04,0,0.38293509,173.06077,124.291,647420
8101,The Hills Of Old Wyomin',ARHK7A51187FB411D8,0,0.253097328,185.0771,100.451,69802
8102,Distant Cousin,ARKAUWC122988EDAD8,0,0,409.0771,103.022,813022
8103,Apoliome Re Giorgi (Feat. Etsi De),AR4CL6I11C8A4158B4,0,-1,245.26322,100.003,35970
8104,Dֳ©solֳ© Pour La Poussiֳ¨re,ARW3V6T1187B9ACAC4,2004,-1,225.90649,89.013,123609
8105,Love,ARXGVSB11F4C842CF3,0,-1,136.77669,155.611,236680
8106,Rotate,AR60ZZX1187FB52E29,2009,0.462379946,256.1824,201.494,395388
8107,Got To Tell The People,AR5TQ1T1187FB59492,1997,-1,184.99873,141.257,14979
8108,Here And Beyond,AR1OBRC1187FB59AD4,2002,0.620458374,206.44526,114.929,116947
8109,Gigantor,ARFONKU11F4C8431CC,0,0.653628682,179.59138,70.183,511272
8110,Better Days (Album Version),ARVNGA71187FB3C107,1998,0.517789044,207.80363,141.705,597519
8111,If They Want It,AR3FE581187FB3F90A,0,-1,242.75546,193.919,356091
8112,Death Blow,ARH0Z131187B9B69E9,1991,-1,397.5571,107.022,307550
8113,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],ARBEOHF1187B9B044D,2008,-1,277.99465,127.999,222538
8114,Turn The Heat Up,ARSS4Y41187B9B0AC6,2005,0.660680598,147.43465,93.033,31407
8115,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),AR1OBRC1187FB59AD4,0,0.270775999,188.08118,139.115,748094
8116,The Future,ARNBIUE1187FB3E846,2006,0.583748835,277.55057,87.468,783787
8117,40 OZ Quartet Part I,ARLLUSZ1187B98ACDC,2001,-1,108.2771,160.267,287223
8118,I Don't Know,ARHPPJK1187B9AC897,1991,0.605246229,274.70322,116.239,289148
8119,Xue Hua Chao,ARQ2PMX1187FB38D62,2008,-1,238.21016,149.765,375397
8120,Chaos (Live - Bridgehouse Tapes),ARQUFQK11F4C83C0D8,0,-1,126.14485,90.787,610753
8121,Over The Rainbow,AR95F611187B99CE1C,0,-1,156.52526,94.771,627509
8122,Year 3_000 Blues (2002 Digital Remaster),AR8SRQ31187FB4D477,1970,0.270775999,145.00526,106.145,25971
8123,3 + 3,ARMPRI31187FB4F7D9,1977,-1,575.58159,149.423,307070
8124,Tell Your Momma Come,ARTDQRC1187FB4EFD4,2000,-1,196.362,204.304,13919
8125,Kiss the Sky,ARORFIN1187FB3BE5C,2006,-1,223.52934,129.986,815186
8126,Anything's Better Than Feelin' The Blues,ARF3GX71187FB3EB66,1999,-1,181.86404,40.384,556971
8127,Mary Had A Little Lamb,AR3KXHI1187FB3A8BF,2008,-1,169.09016,141.961,482113
8128,Fleetwood,ARXRVY51187B99E98E,0,0.229144104,276.21832,97.431,98397
8129,Anarchy in the UK (Sex Pistols) (Bonus Track),ARTPCQ41187B9AB42C,1986,0,142.65424,106.002,223469
8130,Witchcraft (1997 Digital Remaster),AR6742W1187B989AA9,0,0.425304242,261.32853,88.947,29319
8131,Go And Wash (Those Dirty Feet),ARTBFV61187FB3C250,2005,-1,138.86649,104.284,653183
8132,October,ARUJ5A41187FB3F5F1,1981,-1,142.23628,94.838,278645
8133,Pode Me Chamar,AR0GGKI1187FB391D5,2007,0.657733045,243.17342,160.089,219488
8134,Gateway,AR0GB821187B99FE96,0,0.405115722,203.93751,98.442,517497
8135,Souffle 2,ARQXGWX11F50C49BC7,0,-1,920.76363,134.028,196895
8136,Comin' Home,ARWC3XN1187B9A8D82,2007,0.265861049,346.51383,88.344,258315
8137,One About Heaven,AR9UPVA1187FB51260,0,-1,237.16526,142.978,453635
8138,Babes In Arms,ARFKYG51187FB4CE41,1979,0.604128453,200.9073,127.463,143812
8139,The Christmas Song,ARNLE621187B98ECB5,2009,-1,199.83628,96.002,675941
8140,20 horas de nada,AR05IU31187B9B9A1A,2009,-1,216.58077,121.687,409785
8141,Kyana,ARRZQZE1241B9CBFBB,0,-1,468.00934,130.004,545565
8142,Cum,ARSPQ0H1187B999944,0,0.327736683,168.30649,149.527,234871
8143,Ur Sjֳ₪lslig Dֳ¶d,ARVJ6541187B9A4C3E,2007,0.653783204,264.6722,147.91,263217
8144,Madeleine (feat. Thomas Fersen),AR7Y8LR1187B991B6F,0,-1,174.81098,86.686,500539
8145,Honey,ARKSZW81187B9B695D,1997,0.679077296,301.19138,95.929,289807
8146,Rescue And Breakout,ARBM57Q1187B9AF97C,2003,0.365143804,203.54567,95.543,291752
8147,Zhui Zhong,ARN3X4T1187B99EA39,0,-1,226.37669,169.898,46625
8148,Silver Bells,ARL3X871187B996C0C,0,0,186.8273,96.616,641414
8149,Round 7:  2138,AR9K6SJ1187B989A32,0,0.220966549,246.96118,97.065,286324
8150,You Can't Hurry Love (Live),AR9W3X91187FB3994C,1990,0.457447167,174.23628,206.941,41136
8151,Jingle Bells,ARZVTZN1187FB579D4,1963,0.468997788,108.19873,95.264,304405
8152,This Side Of Paradise,ARXJSHW1187B9A2A52,2001,-1,280.2673,195.995,600392
8153,Howells Delight,ARODOO01187FB44F4A,0,0.212045405,240.40444,123.784,321903
8154,Out Of This World,ARQ76LG1187B9ACD84,1985,0.579038701,133.25016,207.238,199800
8155,Petite Fleur (Instrumental) (1996 Digital Remaster),ARHCZHQ12086C11407,0,-1,168.54159,112.911,28425
8156,Keys To The Whip (Straight Pimpin' Mix),AR0S0EO1187FB490BE,0,-1,226.61179,152.34,775996
8157,Hey Little Girl (1949),ARA8O8L1187B9AD61D,0,-1,179.93098,113.445,458578
8158,I Changed My Mind (DJ Spinna Remix),AR0JPOG1187FB37383,2005,0.443291312,313.15546,98.927,240644
8159,Ride On Time (Original Version),AROWNZP1187FB3C028,0,0.212045405,272.14322,118.834,614814
8160,Mutter Erde,ART9G811187FB55F2D,0,-1,178.78159,117.674,816211
8161,2StepN,ARGLOWN1187B99C06D,2006,-1,166.21669,124.996,549564
8162,Seize the day,ARL47TY11C8A416938,0,0,244.45342,160.017,269267
8163,Warung Beach,AROZNFA1187B99D367,2006,-1,405.10649,127.995,691205
8164,You Can Do Better Than Me (Album Version),ARSPUJF1187B9A14B8,2008,0.726863701,119.40526,101.306,234342
8165,Song Sung Blue,AR40GSU1187FB3AA01,1972,0.738191737,194.40281,164.359,22419
8166,Ain't That Something,ARTE6AQ1187B9B2826,2003,-1,165.3024,120.944,457401
8167,Ombre Et Lumiֳ¨re,ARQXGWX11F50C49BC7,0,-1,498.38975,150.867,200189
8168,Bad Reputation (Originally Performed by Thin Lizzy),AR00A6H1187FB5402A,0,0,170.4224,130.164,581079
8169,I've got Vilking in Me,AROKAO61187FB38105,2004,-1,136.202,70.296,496675
8170,That Girl,AR0NQD81187FB3AD13,0,-1,305.10975,130.72,767896
8171,Hornpipes: The First of May / the New Century,ARDGFTD11F4C83C209,0,-1,169.16853,190.605,261440
8172,Restcure,ARM9D241187FB4DB7D,0,0,204.90404,93.908,272680
8173,Midnight  (LP Version),ARFKY7F1187FB3EFAC,1983,-1,211.53914,157.614,203312
8174,Samaritanas Del Amor,ARWX7AO1187B9B91AA,1984,-1,199.94077,92.686,63206
8175,Sunshower,ARD6L7O1187B995ADA,1999,0.215080319,277.21098,82.763,364290
8176,Breakin',ARYG6CU1187FB3852B,2006,0.430160637,206.75873,130.008,42842
8177,Good Enough,ARVXU2X1187B9AE6D8,2006,0.73897068,331.36281,91.371,441073
8178,Sahnu bhul ke Maha,ARBY23A1187B9A82E4,0,-1,436.27057,144.076,476476
8179,The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe,AR7QCFK1187B98D320,0,-1,281.39057,176.945,715453
8180,Adios Pampa Mia,ARYN8YT1187FB38396,0,-1,198.50404,121.878,747117
8181,Fen Shou Zong Yao Zai Yu Tian,ARN3X4T1187B99EA39,0,-1,287.4771,91.999,46619
8182,Bailando,ARD7TVE1187B99BFB1,0,0,203.02322,92.783,399933
8183,Traffic,AR0VR1O1187B9A0F1F,2007,0.576315292,270.44526,148.363,475640
8184,Just One Time,ARGUACZ1187FB3F35C,0,-1,148.63628,121.162,295597
8185,His Love Says (Album),ARKC83D1187B9AB367,0,-1,203.28444,99.309,660940
8186,Headless Heroes (LP Version),ARHWO3N1187B98F196,0,0.53878588,213.15873,136.492,17131
8187,Within My Blood,ARH8B5X1187FB3B6C0,2004,0.725318691,252.08118,206.936,632807
8188,More Power To Ya,AR2KSTE1187FB57A36,0,0.561428518,219.08853,131.634,64418
8189,Mr. Wonderful,ARSC6WR1187FB40B18,1992,-1,200.6722,120.716,727018
8190,Same Game,ARZHUJU1187FB51176,2008,-1,200.51546,103.465,314435
8191,Danger! She's A Stranger,ARZE0AG1187FB5BF61,2005,0,165.74649,93.847,717822
8192,Decima Del Tiempo De Antes,AR6YDKV1187B989230,0,0,276.00934,161.345,257997
8193,Rider 4 Real,ARRXG5Y1187B9AA016,0,0.253834736,202.10893,94.918,304239
8194,Eight (Album Version),AREW7CO1187B9A1B0D,2001,0.445454525,281.12934,151.746,571600
8195,Distractions,AREWYHV1241B9C696D,0,0,307.98322,101.375,88446
8196,Boar Hog Blues,ARW4AGO1187FB4F107,1997,-1,170.9971,140.144,174682
8197,Where We Are From,ARM1ELZ1187FB49FC1,2006,-1,247.11791,80.002,321191
8198,El Jorobadito,ART6QCS1187FB40CBD,1989,-1,223.97342,88.505,509686
8199,Ocean Drive,AR37XMN1187B9AC408,1995,0.848616761,241.8673,90.703,26319
8200,Five Long Years,ARRT66G1187FB3DDF9,1971,0.526837034,263.65342,148.627,111872
8201,Check 1_2,ARSQDUN1187B98D7D7,1999,0.433005077,196.91057,200.265,47389
8202,Thug Love,AR32JLC1187B9946AF,0,0,260.44036,130.421,816512
8203,Show a Sign of Life,ARTE6AQ1187B9B2826,2003,-1,123.8722,155.524,457401
8204,Everyone (LP Version),ARGA5RF1187FB5C7EB,2003,0.523166108,241.84118,91.231,610646
8205,My Pillow,AR91GW21187FB4F642,0,0.500015498,133.27628,37.965,681216
8206,Start Moving,ARAJRG51187B9B4BEF,0,-1,149.9424,161.47,443075
8207,Mean Old World Blues,AR8Q4RZ1187FB46BDC,1983,-1,174.96771,87.056,379741
8208,Ville Eyolf,AR93K7R1187B9AC92A,2006,-1,276.21832,84.157,732480
8209,Macht hoch die Tֳ¼r,ARWXHRS1241B9C7A1E,0,-1,126.74567,98.401,683558
8210,Mark My Words (Album Version),ARPKATM1187B9B76E6,1997,0.600969778,111.22893,202.65,128084
8211,C Day (Maxi Club Version),ARSKDV01187B98A619,2001,-1,312.45016,119.955,663237
8212,Grace And Mercy Part II,ARF3PG41187FB4B0B4,0,-1,254.24934,101.111,249009
8213,Itchycoo Park,AROCBZZ11E2835D652,1967,-1,172.72118,123.381,340376
8214,Life,AR3N54Z119B86681C9,0,-1,361.79546,142.972,644813
8215,Les Noirs Marchant (Rudy Van Gelder 24Bit Mastering) (2002 Digital Remaster),ARU9Q5Q1187FB3D6EB,0,0,399.51628,151.391,107008
8216,Blueberry Hill,ARZ1PTN1187B9967D9,1992,-1,155.53261,107.718,572262
8217,Please Belive It,ARXKRVF11E2835D266,0,-1,334.54975,112.962,535814
8218,Mass No. 19 in D minor_ 'Requiem' K626: Lacrimosa,ARV7J871187FB4F8B6,0,-1,212.4273,37.42,151162
8219,I Walked Today Where Jesus Walked,ARBB58Y1187B9B621B,0,0.274458635,290.06322,152.606,64628
8220,I Constantly Thank God For Esteban (Album Version),ARL6FF81187FB5A916,2005,0.727889463,210.25914,167.011,30216
8221,Con Alma,ARFWZZD1187FB561F9,0,-1,398.10567,120.083,619638
8222,Spanish Grease,ARXJSHW1187B9A2A52,0,0.268306227,201.482,122.985,600392
8223,Queen Street Rag (144826),ARJSGPI1241B9C8855,0,0,188.3424,108.049,174801
8224,Ju Ju,ARYFXQ21187FB4DAEF,2001,0,427.07546,213.718,459869
8225,Song Of The Valley,ARUI8651187B9ACF52,1985,0.376279502,307.22567,134.258,105865
8226,Estudio,ARIZLHQ1187B9A18C4,0,0,120.89424,127.949,36663
8227,Orgullo,ARHNCQ31187B9915DC,0,-1,182.72608,101.308,517142
8228,You Gave Me A Mountain,AR358YS1187FB44A29,0,-1,239.35955,100.327,480973
8229,Shadow After Dark,ARW2DG51187B9A170F,2007,-1,263.83628,177.362,323348
8230,Fauchֳ©,ARRESZG1187B9A3FBF,0,-1,120.08444,96.177,654064
8231,Xtra Thump (Featuring Tash from Tha Alkaholiks),AR7AYQG1187B994B3F,2003,0,178.72934,80.891,174614
8232,Cellular Phone,ARMPQIE1187FB3D4EB,1995,-1,205.29587,159.798,138140
8233,Stop Breaking Down (1994 Digital Remaster),ARFCUN31187B9AD578,0,-1,274.18077,104.503,884
8234,Limbo Rock,AR3KXHI1187FB3A8BF,2006,0.405115722,159.29424,105.019,314962
8235,I Never Shall Forget That Day (Reunion Album Version),ARBB58Y1187B9B621B,0,-1,235.78077,145.907,550685
8236,What Are You Fighting For,AR3TITY1187B99E790,0,0.215080319,219.76771,147.436,540002
8237,Bald Head,ARA8O8L1187B9AD61D,1980,-1,153.49506,156.803,369893
8238,Sun Shower - Cadence Weapon Remix (Cd),ARU9KWP1187B98B2A7,2007,0,316.21179,129.993,135138
8239,Some Guys Have All The Luck,AR4BDNG1187FB44870,1981,-1,184.34567,126.513,804766
8240,Why Did You All Lie to Me?,ARQ3VBJ1187FB3FE55,2009,0.212045405,262.94812,162.487,694058
8241,Heft*,ARZ4UWR1187FB41898,0,0.611702203,318.9024,134.819,283875
8242,L'Homme au trapֳ¨ze volant,ARSKATF1187B98A622,0,-1,186.51383,116.086,551529
8243,Cold Youth,ARWD3OC1187FB3A666,2008,0.522733261,289.04444,128.006,265372
8244,It's All In My Mind,ARHPPJK1187B9AC897,2005,0.585452852,221.41342,122.002,552550
8245,Bi Thus A Mo Shuile (LP Version),ARHOCKY11E2835D7CB,0,0.334706549,113.55383,67.76,6945
8246,14 Botellas,ARO0R521187B98A2D1,1994,-1,52.32281,103.54,500856
8247,Move On,AREUUVW1187B99A697,1978,0.705023456,191.55546,140.172,47036
8248,Only Love,ARN0DMU1187FB5B63A,1990,-1,276.6624,118.427,296945
8249,Aurֳ¨le et Cֳ©line,ARFAKQ01187B990163,0,-1,85.91628,130.221,686055
8250,Romeo's Exile,AR74J3U1187FB5CDDB,1995,-1,234.10893,122.425,483913
8251,Times Up,ARPOPBQ11F4C83D36D,0,-1,193.69751,240.5,648927
8252,Lake Charles Two-Step,ARKN6PC1187B98A4D0,0,0.367154445,172.48608,201.578,227292
8253,What's Gonna Happen On the 8th Day,ARWVOHH1187FB5974B,1996,0.582918458,301.13914,116.01,95340
8254,Assassin,ARJJRZ41187FB4C856,2002,0.515357179,117.02812,156.179,769747
8255,Well Oh Well,ARF1FZV1187B98C928,2004,-1,158.82404,106.565,564496
8256,Sample Track 17,ARLLANI1187FB5116F,0,-1,176.97914,92.046,462652
8257,Playstation Generation,ARJNQM51187FB54C55,0,0.340922756,167.60118,116.638,463023
8258,Get Your Head Stuck On Your Neck,AREDL271187FB40F44,0,0,447.08526,125.584,339485
8259,Gail Wakes Up,ARDXWVZ1187B9B52F1,0,-1,77.29587,163.12,517402
8260,Stand (Album Version),ARMI8BW1187FB57B2E,0,-1,290.84689,126.418,601534
8261,The Preacher & the Funeral,ARTBHYK122988EFB03,0,-1,187.76771,105.395,376824
8262,Blues Again,AR8YV1I1187FB45D2B,0,0,111.46404,85.981,572855
8263,I Am Fred Astaire (Album Version),ARG9CID1187B9AB010,2004,0.672441214,223.39873,147.745,128111
8264,Memphis Jug,AR5GLIU1187FB4638A,2001,-1,187.53261,141.185,597112
8265,I Could Use Another You (Digital Re-Recording),ARHT0B11187B993CB3,0,0,164.64934,118.704,239494
8266,N'ayez crainte mesdames,ARKIQSL1241B9C90C8,0,-1,345.10322,101.954,779324
8267,Honey,ARKSZW81187B9B695D,1997,-1,314.122,95.138,290264
8268,Beautiful,AR0S7TA1187FB4D024,2002,-1,236.95628,139.99,308591
8269,Aftertaste,ARVG1MI119B86678D4,0,-1,332.79955,141.946,478335
8270,We All Need Love,ARALUUG1187FB58696,2008,0,190.9024,131,393782
8271,Tredveֳ¥rsfurua Pֳ¥ Askֳ¸y,AR93K7R1187B9AC92A,0,-1,257.82812,128.646,737288
8272,What Woman Really Wear To Bed,ARB8KZ11187B9A21ED,0,0.372530039,268.45995,71.229,59798
8273,Reminisce For A While (Sung With Raul Malo),AR40GSU1187FB3AA01,1996,0.215080319,267.57179,91.302,282123
8274,Min Tou Milate Tou Pediou,ARVAWTX1187B9A9990,0,-1,94.51057,116.828,391799
8275,The Fourth Wish,AR8L3QV1187FB4C0BB,2006,-1,398.602,179.547,80912
8276,Mֳ₪dchen mit Plan,ARNJVSL1187B99AFD4,2002,0.639248489,272.95302,124.023,144076
8277,National Fencibles March,ARZWPWP1241B9CA793,0,0,187.74159,118.719,774097
8278,I Will Be Free (LP Version),ARYJ6RP1187B9B3827,0,0.272923667,295.10485,94.315,54791
8279,Obsession,AROZFLY11F50C4F54F,0,0,291.39546,107.965,352104
8280,Soy De Oaxaca,ARP07GD1187B9B9DA4,0,0,199.07873,123.335,275941
8281,Goin' To Hell On A Sled,AR5ZJLK1187B9B3A8E,0,0.408110884,124.39465,177.098,589057
8282,The World Turned Upside Down,ARJ7KF01187B98D717,2005,0.701266353,269.34812,136.82,17388
8283,I Want To Live (Smash Club Mix),ARI6WJS1187B9B2D7B,0,0.203915013,362.68363,124.05,117405
8284,Everyone's At It,ARKZJ301187FB521B2,2009,0.740467827,277.83791,116.957,354320
8285,Slow Ride [Live Version],ARJVTRE1187B9959C0,1977,0,501.2371,114.831,62220
8286,We Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne],AR00A6H1187FB5402A,0,-1,216.81587,193.361,581079
8287,Meu Bem Meu Mal (Mi Bien Mi Mal),AR9JNFU1187B9B9868,0,0.454192988,242.9122,145.099,532273
8288,Don't Do That,ARW90Y31187B98FC7C,0,0,229.01506,92.01,420045
8289,Why U Mad At Me (Explicit Screwed Version),ARBS1OC1187FB44CAF,2004,-1,258.92526,148.877,217681
8290,Over And Out [Album Version],ARK2P961187B9AD524,1991,0.48456253,285.02159,149.01,176450
8291,Chuckanut Drive,ARRTJ3W1187B993212,2008,0.401486711,291.42159,138.387,323603
8292,Enervֳ©,ARJW7KB1187FB47C36,2004,0.471578248,230.24281,104,358221
8293,(Coffee's For Closers),ARSG7NQ1187FB57482,2008,0.685642424,275.3824,155.038,415212
8294,The Legend of Yellow Boobie,ARKOETA1187FB36CAB,2005,0,337.76281,223.323,807577
8295,You're Not Alone,ARVVZ6Q1187B98D05D,0,-1,211.35628,135.111,443821
8296,White Girl Who Can Dance,ARSCLMG1187FB3CEE4,0,-1,228.80608,144.038,667679
8297,Protect You,ARWSMNZ1269FCD10FC,0,-1,89.62567,150.655,391044
8298,Have Thine Own Way,ARFONSP11F50C4D175,0,0,137.69098,121.218,455287
8299,Woman Shy,ARE9SYU1187B9B9838,1967,0.375984302,135.18322,121.371,586680
8300,Frankie And Johnny,ARZ1PTN1187B9967D9,1996,-1,163.52608,81.829,286532
8301,"Take The A"" Train""",ARI0AB01187B9B7D94,0,-1,203.7024,140.97,435561
8302,Big Boss Man,AR5U94U1187FB5CDCF,1965,-1,162.71628,95.434,395259
8303,Machinenfunk,ARECPYG11C8A42B5BF,1982,-1,204.93016,146.036,65217
8304,The Christmas Song,AREMPZY1187B9B8FF3,0,0.215080319,253.67465,87.033,46559
8305,Korea (LP Version),ARXSABJ1187FB3C336,2000,0.715502169,203.59791,178.339,65697
8306,Kenourgios Erotas,ARD7DTC1187FB404DF,0,-1,193.59302,182.153,281529
8307,Thats What I Like About a Country Song,ARBZHTB1187FB3A725,2008,0.345802234,170.84036,138.471,321603
8308,(I Used To Couldn't Dance) Tight Pants,ARHR5BC1187B9AC348,2008,-1,215.64036,237.831,329238
8309,I'm Going All The Way (Album),ARX2R5A1187FB5B85B,0,-1,230.79138,107.466,639325
8310,Too Late,ARWNGWU124207838D7,0,-1,226.87302,165.898,433010
8311,Merry Christmas Baby,AR5ZY7R1187B996302,0,0.302724051,179.06893,111.199,641823
8312,Slave Song,AR7N7MI1187FB46935,2000,-1,252.47302,118.023,278700
8313,Mighty Lak' a Rose,AR3AIEI1187B992D8D,0,-1,164.62322,59.863,279150
8314,Hot Girls,ARTTFAQ1187B98E4FA,0,-1,186.17424,101.214,463653
8315,Can't Stop Cocoa Tea,AR6EVQA1187B9AA1DF,1991,0.212045405,162.35057,146.474,639381
8316,Mark Practices,ARJJKAA1187B9ADAF1,0,-1,48.69179,69.986,648603
8317,Crave and Wonder,ARWV0Q11187FB4CDCE,0,0.265861049,320.31302,120.032,706252
8318,Junko partner,AR0569B1187B9A4036,1996,-1,284.1073,167.553,761602
8319,The Windmills Of Your Mind,ARC0MTS1187FB44C21,0,-1,181.55057,121.971,57377
8320,U Not Like Me,AR23C041187FB4D534,2002,-1,255.63383,92.649,262925
8321,Is It The Skin I'm In?,AR0JPOG1187FB37383,2008,0.38293509,233.32526,151.051,217149
8322,Ain't That Loving You Baby,AR5U94U1187FB5CDCF,0,-1,198.29506,130.99,575531
8323,Requiem Blaster,AR8BMEQ1187B9B4214,0,-1,120.00608,111.004,639908
8324,The Man From U.N.C.L.E.,ARMFXPI1187B99717E,0,0,159.21587,166.925,375063
8325,Prֳ©liminaires_ par Philippe Pagֳ¨s (feat. Philippe Pagֳ¨s),AR9696A1187FB550A1,2002,-1,65.61914,83.574,785327
8326,Problems,AR78ZID1187B9B31ED,0,0.379523324,289.64526,137.746,248564
8327,Crustaceans As Castanets,ARN4IYF1187FB49D76,0,0.299877488,117.28934,140.247,820294
8328,Josephine (French Edit),AR3793X1187FB50CB3,2008,0.758410319,236.35546,110.1,813528
8329,That you fool ed me,AR051KA1187B98B2FF,0,-1,257.04444,94.997,288450
8330,Don't You Think It's Time To Go,AR7KA5V1187FB44E6B,0,0.265861049,134.68689,106.218,757779
8331,Frieda,AR62MPO1187FB46421,2000,0.544577102,274.1024,152.077,162987
8332,He Never Changes,AR1DLF21187FB3CBF0,0,0.375984302,269.06077,150.049,581855
8333,Pick Me Up On Your Way Down,ARF3GX71187FB3EB66,2005,0.38293509,160.62649,131.074,307618
8334,Yhteinen koti,ARD5SR21187B9B5F4A,2001,-1,194.32444,189.997,68572
8335,Aljarafe,AR508LN1187B996F4E,1992,-1,141.66159,85.472,405723
8336,24 Hours from Tulsa (Bonus Track),ARCP8YG1187B997D72,0,-1,257.01832,124.942,557522
8337,Way Beyond,AR6OTKA1187B9B6697,2009,0.662493161,233.66485,137.951,635453
8338,You Still Believe in Me,ARLNMEP11C8A41519E,0,0.355285536,203.54567,74.619,259066
8339,Don't Knock Love,ARJDR071187B98CBBB,0,0.513189736,147.66975,89.157,15420
8340,Oprah (Album Version),ARY1QJF1187B98EF3F,2006,0.340857095,92.00281,87.392,36412
8341,It's Not What You Say,ARYZQIU1187FB4BBF8,1968,-1,174.10567,125.028,725661
8342,Destiny Ft: Lesk One,AR05OJD1187B9B99A6,0,0.386790177,180.45342,90.473,641098
8343,Bata 6/8,AR02IU11187FB513F2,1987,-1,362.50077,112.566,767880
8344,It Is No Secret (What God Can Do),ARM5JLS1187FB3615B,0,0,148.00934,76.907,553590
8345,El Perro,AR7DFJP1187B992F13,2003,0.649989756,401.65832,124.754,204047
8346,As Mist Lay Silent Beneath,AR7U5BZ1187B997FFC,1999,0.480238748,340.4273,127.585,127411
8347,Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two),ARFQTFS12086C14218,0,-1,514.0371,100.244,652820
8348,Kumal & Sangha,ARI2JSK1187FB496EF,0,0.233601929,110.15791,133.369,53832
